close_time,volume,n_trades,RSI,Will,CCI,ROC,ADX,TRIX,OBV,MFI,BOP,DX,ATR,STOCH_K,STOCH_D,Price_Change_pct,PREV_TARGET,TARGET,marketcap_usd,google_trends,median_transaction_value_usd,maximum_single_transaction_value_usd,new_coins_generated,fees_usd,difficulty,number_of_blocks,VPT,PVO
2022-07-12,139506.45862,3626399,30.46212054049498,-97.30027347089008,-126.45938170004897,-4.198488984096327,27.44375075309788,0.0500008850069511,1054439.6253539957,47.748885404374406,-0.7747675184886895,22.471980062006413,1081.435500536278,2.6997265291098973,57.561284269675575,-0.0318008616678045,0,1.0,368936762201.0,23.4,109.09,126827260.98,943.75,343792.74,29152798808271.9,151,-10362.141777995148,6.056804448043206
2022-07-13,209250.24888,4789109,46.332148931063365,-63.39124495704326,-80.8118567281126,-1.6029557718613252,27.732113250666767,-0.0383251864134681,1263689.8742339956,52.34320711587691,0.6207382167661619,29.462288236080138,1134.8975718882386,36.60875504295673,50.71049045688346,0.0467423781560248,1,1.0,385908229968.0,23.4,129.605,118594036.84,687.5,452270.05,29152798808271.9,110,5373.098330062991,6.359161720468347
2022-07-14,174809.21696,4576355,51.38834806215088,-53.6034155230434,-24.21740454923536,-4.791403275286266,25.285119307275767,-0.065744835510384,1438499.0911939954,55.14049235742095,0.2756926000638672,10.603155646929771,1156.1879187613474,46.39658447695659,44.04876147958489,0.0174930701309176,1,1.0,392755738689.0,21.9,119.26,161454464.05,775.0,637731.27,29152798808271.9,124,12867.473814214993,4.541496323618624
2022-07-15,143343.3049,4411375,54.77554859040508,-37.46945318762092,36.23735304903437,-3.5411847787077844,21.809141315832203,-0.0438143072729602,1581842.3960939953,44.36012282902608,0.2949700994240024,0.9532733671708212,1107.833930366869,62.530546812379086,42.25226302761644,0.0117150844826615,1,1.0,397861215081.0,20.4,116.555,299727472.74,887.5,543089.23,29152798808271.9,142,4737.228818739483,1.7478806045561726
2022-07-16,121011.67393,3723401,59.73624814162336,-15.279729744763156,93.01020203180516,-1.835092254801951,20.23869234659268,0.0240900842098046,1702854.0700239954,58.09709821633533,0.3292354525231222,10.815998531155572,1108.1905117430304,84.72027025523685,43.6368596552896,0.0175496542493436,1,0.0,404639672831.0,18.6,104.765,162610889.07,925.0,382742.63,29152798808271.9,148,3802.9919645332175,-1.1562621422933042
2022-07-17,118229.4525,4261057,52.44011209339362,-31.95774444764928,89.79977246235467,-0.3082568842519673,19.304746387087985,0.0701184898153739,1584624.6175239957,62.34077435519132,-0.4252832974864345,13.701070630059805,1083.381867208312,68.04225555235072,45.92166191813293,-0.0187510615410745,0,1.0,396808327005.0,19.52,103.12,206440876.85,775.0,335265.31,29152798808271.9,124,-93.21470218923514,-3.187654465724089
2022-07-18,239942.73132,6564387,70.01258531142926,-8.923653046921244,135.52500618086322,12.367352397687604,22.220603566583407,0.2229310487717795,1824567.348843996,78.01924738430908,0.8103494476920174,39.71574664355593,1216.495886178553,91.07634695307875,56.01064080315267,0.0785112007069373,1,1.0,429412153274.0,24.96,113.73,79118678.76,818.75,488759.05,29152798808271.9,131,16638.932534577056,0.714953402221159
2022-07-19,263770.76574,6488375,76.0914612146662,-8.250665772152539,158.52801068362206,21.045696177973227,26.85154852553888,0.4658219380439865,2088338.114583996,90.79126270712136,0.4341622906965213,54.63721827927175,1359.9193310101884,91.74933422784746,68.73201333154374,0.0429749944054583,1,0.0,446690803766.0,24.0,129.99,172765085.37,862.5,601804.36,29152798808271.9,138,30191.40745637207,3.4993060080145195
2022-07-20,238762.17094,6364038,72.9880698517358,-22.60275883081192,124.55126906382117,14.768713611701,31.58999873437052,0.6858811356164729,1849575.943643996,91.26034588799166,-0.1278172996242383,60.020699987360345,1361.4379980087335,77.39724116918808,74.55893992100538,-0.0074868111090976,0,0.0,443696738856.0,26.88,133.065,179734318.12,787.5,604558.76,29152798808271.9,126,9566.819072242204,3.718600465561417
2022-07-21,184817.68191,4808194,71.59046438580326,-28.875707737934825,67.26695737212648,12.45019146294788,32.43052444680809,0.8430514540878287,1664758.2617339953,76.9215808304059,-0.0645685592612438,37.47367872143352,1324.2768554360575,71.12429226206517,78.09146960459229,-0.0030620109975757,0,0.0,442435421339.0,28.48,125.97,666026108.3,868.75,555172.08,27692567959233.6,139,-2334.64188431264,1.5919233008517146
2022-07-22,171598.43966,4745582,62.42491831369236,-41.91299402600752,49.70892881988815,8.904399607489966,33.89841149671462,0.898944839422966,1493159.8220739954,77.65712101794486,-0.3719568002928765,42.70573379615378,1314.5930189451924,58.08700597399248,77.45667805625136,-0.0201864272883039,0,0.0,433866028177.0,23.04,120.145,281353535.73,825.0,503566.93,27692567959233.6,132,-4029.8731995378703,-0.4219014344622422
2022-07-23,122137.77375,3762227,58.08545510832991,-51.76665069341856,-10.13783045364339,5.923257657249614,32.106270234150855,0.8716190011008651,1371022.0483239954,68.75954977715818,-0.2192459200900411,21.353422658768263,1279.1083019530222,48.23334930658144,72.24426077787201,-0.0103046837908858,0,1.0,429122209145.0,19.2,100.34,284088710.68,962.5,302782.95,27692567959233.6,154,-4722.5505623995095,-3.5698749524946614
2022-07-24,115189.67277,3671238,59.87579621903903,-48.29026631268338,-29.327027670424496,8.56575774010777,30.618053393982432,0.8096648729183142,1486211.7210939955,77.05525544066596,0.1730715917041794,21.6887523529719,1204.5914016740187,51.70973368731661,69.91104336858143,0.0058400130431411,1,0.0,431888879541.0,14.82,99.5,282031502.18,981.25,242283.41,27692567959233.6,157,-598.7319941796978,-5.826611782167777
2022-07-25,180344.76643,4807238,40.141458595798,-97.98793421304764,-166.60973416226545,-5.000227347902031,27.75866643669276,0.638265070273647,1305866.9546639954,62.517227577066784,-0.8942302259887003,10.602344692954729,1234.7926300063016,2.0120657869523457,57.18757463056336,-0.0560846307745935,0,0.0,408078695878.0,17.42,119.5,274540575.55,887.5,278013.37,27692567959233.6,142,-9473.935168775364,-4.567237264750762
2022-07-26,177817.24326,4545385,39.46886239427344,-84.6461302321413,-150.7727316368614,-9.154954861001295,27.13593813555334,0.4355110989212374,1128049.7114039955,45.31655238944099,-0.0876785380153483,23.399568328716818,1150.0108257196869,15.353869767858688,46.27393685056497,-0.0026385558563928,0,1.0,405770108605.0,17.94,114.535,258393491.41,1000.0,306197.17,27692567959233.6,160,-10602.975040583491,-3.761985756599513
2022-07-27,210971.19796,5475738,61.93561157923552,-26.362053646077545,6.142088911283338,-1.1662855838748043,26.115032169805296,0.3671190693380177,1339020.9093639955,43.45202949541669,0.8201439543983385,19.989596375317056,1281.4521363311603,73.63794635392246,45.73689473409846,0.079877975052071,1,1.0,438095993233.0,16.38,115.17,174280653.79,1031.25,264022.98,27692567959233.6,165,16382.771358783106,-1.9497232677886576
2022-07-28,236029.0741,6500034,68.98065362513896,-10.213785561745349,133.43698725765816,2.9834758612468315,27.54559144361271,0.4230333986924517,1575049.9834639956,61.76030824125224,0.5493481042785866,36.12894708645717,1329.4718311409945,89.78621443825465,48.40288361641124,0.0387125555070049,1,0.0,455565748692.0,18.46,120.08,276969938.62,881.25,377758.6,27692567959233.6,141,26009.1082909217,-0.0043741068011353
2022-07-29,198298.50623,6221401,67.842580238853,-17.903676502076998,128.52019942200252,4.800212300466877,29.22768120269085,0.5097401508136867,1376751.4772339957,62.839763281834905,-0.0695099306845026,39.32021975715967,1286.4944266922812,82.09632349792301,51.83278611982989,-0.0029985007496251,0,0.0,454837507676.0,17.16,122.445,283438146.62,912.5,362316.44,27692567959233.6,146,8581.795261728697,-0.2665908999976878
2022-07-30,151060.13211,4801528,65.47013172356901,-25.86116370061849,89.13405747482288,5.311283604745776,31.11412717246532,0.5774982866476819,1225691.3451239956,73.45276593400843,-0.1147501608406608,42.43280299111211,1269.2452228790985,74.13883629938151,55.53356997594418,-0.0056259588985788,0,0.0,452020722099.0,15.6,104.32,284210732.55,806.25,300756.98,27692567959233.6,129,-1402.9153497888094,-2.1571351686494467
2022-07-31,127743.32483,4463721,58.99812725866487,-34.7009970970592,47.39600145575881,3.1605408048298367,31.34646653555484,0.5921336597099813,1097948.0202939955,63.54739292834316,-0.3631176938739654,32.740502714091946,1226.140191039227,65.2990029029408,57.47489414960478,-0.0148583357581252,0,0.0,445941074223.0,13.75,100.055,282383391.47,950.0,259984.36,27692567959233.6,152,-2719.5930655868247,-4.19349428187506
2022-08-01,144210.16219,4775213,58.51041467169548,-35.33989650384959,10.548336036834344,9.18361026516945,29.68259341038322,0.5709320675350016,953737.8581039954,64.81692438610185,-0.0429753820033988,19.699354659353546,1145.2173066050516,64.6601034961504,66.42461382234737,-0.0012169283098304,0,0.0,445527356896.0,22.75,131.38,166672275.86,850.0,335309.51,27692567959233.6,136,-2048.7341911642,-4.765184292513554
2022-08-02,158073.28225,5066511,52.86556490179999,-46.34461187101255,-51.98488533750709,8.154066847426943,27.297196219829864,0.5095306736050631,795664.5758539955,65.06919767732339,-0.3464966729565999,12.984813076509742,1096.689119947187,53.655388128987454,71.89625930250861,-0.0119960115013173,0,0.0,439128030642.0,22.75,120.41,269790009.29,968.75,349083.17,27692567959233.6,155,-2060.3948680256763,-4.431999896262703
2022-08-03,145948.80995,4887642,49.49725047455838,-88.67427020859411,-88.14939648285633,-0.58416421776325,25.987329266338424,0.4214487889250273,649715.7659039955,63.33323099937226,-0.1733749974132415,18.12812754538976,1078.0849599547316,11.325729791405893,62.99451407929196,-0.0072896767718339,0,0.0,436633304289.0,22.0,114.04,274283670.04,906.25,361792.88,27692567959233.6,145,-2979.341985737248,-4.528596887376306
2022-08-04,154854.67016,4966138,45.58898450016557,-90.16843033509704,-103.66248807130476,-5.116611087647371,23.28500280358244,0.3161989276330823,494861.0957439955,46.41955649325591,-0.2355463246368366,7.071044027046529,1041.6899656754842,9.83156966490298,51.57242196881315,-0.0084993980341772,0,1.0,432532599007.0,21.25,107.25,268220377.58,825.0,400969.34,28174668481289.4,132,-2401.6380664490343,-4.065770120453015
2022-08-05,175251.69749,5340569,58.93648839206495,-59.76984126984135,-26.066348741190083,-1.9405016036595053,22.14149509714488,0.2629340040703143,670112.7932339956,44.93092307593291,0.7788714429230943,15.28044885851946,1019.4356848647008,40.23015873015866,45.591541287703954,0.0305011711837951,1,0.0,445137234252.0,20.5,119.815,109117617.08,937.5,451908.34,28174668481289.4,150,4014.83635485338,-2.8104151111688704
2022-08-06,83911.80307,3360228,51.30726842168875,-69.12169465461723,-17.96632921940623,-2.9153877744886425,21.1613456344841,0.2110062218171116,586200.9901639955,32.4225774465155,-0.8078185414980714,15.280448858519463,937.3505870268864,30.87830534538278,39.41146543713271,-0.0154137763601956,0,1.0,438890198161.0,18.0,103.71,58018584.59,1006.25,314494.32,28174668481289.4,161,4051.47412389418,-5.588841185584176
2022-08-07,88890.00877,3646643,55.44340461857058,-37.933604770454025,60.98427494287205,-0.5105755641531595,19.82182386949682,0.1795750040771038,675090.9989339955,43.21765660182063,0.3950267322114175,11.78469327957316,883.0690745944743,62.066395229545975,38.949664340933445,0.0095921401782069,1,1.0,443014963855.0,17.759999999999998,99.89,291785922.56,993.75,256738.5,28174668481289.4,159,-436.71222160517743,-7.045865927539494
2022-08-08,170958.44152,5892045,65.35477529404999,-23.577235772357724,229.1829424324563,2.3293354266222144,22.641442255642044,0.2022579372306987,846049.4404539955,59.79068989711538,0.5827274810909929,39.559152572513405,912.7377782238352,76.42276422764228,40.63004444543229,0.0274272591425276,1,0.0,455148536624.0,21.12,125.15,297143509.83,900.0,370861.29,28174668481289.4,144,5541.56690273558,-4.050201469277424
2022-08-09,143182.50858,5105613,51.48082531142912,-59.3523035230352,47.90612999319976,0.7054179631882818,22.82673024299117,0.195775522021302,702866.9318739955,60.60100380068613,-0.6187970980575697,23.938458167085983,934.9538099061444,40.64769647696481,38.77180278085763,-0.0277615621028617,0,1.0,442835162483.0,20.64,128.13,299198849.1,893.75,535578.24,28174668481289.4,143,719.681041874805,-3.1732545511654937
2022-08-10,208916.54953,6818207,62.7268476035399,-15.769647696477003,92.83614414112758,4.977042619608674,24.253989248867924,0.229714236837486,911783.4814039954,63.18860189850293,0.5141387680857734,32.81754328412841,1024.433265633838,84.230352303523,49.18674885401721,0.0346731849415065,1,0.0,457833729142.0,20.4,135.29,287876107.45,925.0,447665.88,28174668481289.4,148,3287.3539614047354,0.3255183639041024
2022-08-11,249759.79557,8269994,62.31484751177756,-42.20939358978214,150.4089352419928,5.79680484180245,27.81600437401907,0.2701619791360521,662023.6858339955,80.04222808988753,-0.0184356860869645,49.188095124925965,1030.4299419718611,57.79060641021787,56.03803981763362,-0.0008207380380353,0,1.0,458043109398.0,21.36,124.865,306710682.05,875.0,454951.08,28174668481289.4,140,7051.6070331054,3.9541151186767474
2022-08-12,174207.5704,6134163,68.14211968497641,-22.84357876522396,96.84079495213965,4.681024106463427,28.748856467038827,0.3343082135780717,836231.2562339954,64.33291360142373,0.5387406983400116,34.34596902515739,1008.011378833024,77.15642123477605,61.31322017543611,0.0196627347325397,1,1.0,466578839478.0,19.44,119.495,298960427.98,962.5,414471.87,28174668481289.4,154,3210.7617191705303,3.0367395178941337
2022-08-13,152852.25435,5617859,68.5972229195756,-21.17088537391572,114.76762787219046,6.478855077129642,31.01998525364816,0.3951828832782667,989083.5105839954,73.43021825320595,0.0664901638794872,44.64675797330416,949.2640389997348,78.82911462608428,68.1633357869649,0.0016261162132146,1,0.0,467007252129.0,18.0,108.17,304130554.42,868.75,283910.63,28174668481289.4,139,3651.882732011408,1.4857494489795973
2022-08-14,151206.14473,5473905,64.70310284013227,-31.1523498973926,82.75206427457242,4.879740092403728,33.46797037636947,0.4293017638152596,837877.3658539953,62.557639279590624,-0.1525299924742125,48.155881112697344,942.7348905712014,68.8476501026074,69.13208648311652,-0.005638410248144,0,0.0,465024405299.0,17.71,105.44,307019124.36,831.25,194604.28,28174668481289.4,133,-606.0939405225145,0.3519116414404062
2022-08-15,242539.54758,7488466,58.69481659879544,-43.84225427329449,47.29982451085668,1.1962200755984975,32.46213529393533,0.4257252613677487,595337.8182739953,46.20591790659144,-0.1463250121688342,26.42712479933051,1013.5013347753152,56.15774572670552,66.23708384012556,-0.0086578002694891,0,0.0,461560003437.0,19.09,132.52,307614717.61,906.25,254627.66,28174668481289.4,145,-2941.987624125144,3.029719733141465
2022-08-16,179324.94821,5978567,52.23787624069129,-53.26961513843776,-70.13962095300057,3.044455819559011,30.788071328979328,0.3841804612240151,416012.8700639953,44.86701745504922,-0.4135214396029623,20.74368753924329,951.0397155216988,46.73038486156224,67.10603932363948,-0.0098908232418988,0,0.0,456730745423.0,18.17,118.79,401932039.04,925.0,282685.9,28174668481289.4,148,-3886.547965969469,2.152323365574053
2022-08-17,210668.68766,6901586,41.011059459027166,-92.0105174009809,-146.8066566220443,-2.552345010551449,26.902337517279715,0.2933600555870885,205344.1824039953,29.80177001576286,-0.4055010226563815,3.587934647082049,996.0783275900274,7.989482599019092,56.21448650871035,-0.0215244287112548,0,0.0,445957461121.0,17.94,126.39,297306782.31,806.25,359836.33,28174668481289.4,129,-6309.126953251573,2.5720230418110264
2022-08-18,144185.97011,6029662,38.17960560074536,-96.18336602738682,-136.30370641868925,-3.10511360431579,24.01458182548971,0.1818054290288584,61158.21229399531,12.41899082828183,-0.3097594895287945,6.6880476747496935,923.6328522200232,3.8166339726131695,48.50391901762397,-0.0064885492912975,0,0.0,443990322581.0,17.25,113.345,287457960.6,900.0,350235.38,28351606743493.8,144,-5457.896796812365,0.297297284342668
2022-08-19,283995.87747,8860928,16.943279527127107,-98.85223872169838,-192.7709636650456,-14.626031811595633,28.968239383344727,-0.0794108287597739,-222837.6651760047,11.673050750461934,-0.9719434250134026,58.69018473047484,1138.128159045734,1.1477612783016138,37.6455390238419,-0.101634869747256,0,1.0,399260838730.0,23.0,118.93,107676384.69,1112.5,300636.87,28351606743493.8,178,-29796.6914792014,3.692544559227223
2022-08-20,183041.68363,5723362,23.39114764254586,-91.50068997757016,-132.8331791977824,-13.507052384112516,33.24974067598528,-0.3418132668199902,-39795.98154600468,1.7745921958719738e-14,0.4922779611885042,58.93874843182857,1064.245564896343,8.499310022429853,27.5984240804627,0.0146718958414429,1,1.0,404830521200.0,17.94,101.06,257359050.52,931.25,191491.59,28351606743493.8,149,-26175.5651881674,2.081732993872647
2022-08-21,159200.6841,5034461,31.061879041418628,-83.06048878280765,-73.66905081459478,-11.477483867676275,34.21657927228109,-0.5353439687002859,119404.70255399532,10.691681116299938,0.5138119279234922,40.01761085005595,1016.6233413397224,16.93951121719234,20.182975668260543,0.0177643688029415,1,0.0,411868451539.0,16.5,99.9,262398683.28,912.5,169610.35,28351606743493.8,146,5513.668182894706,0.1091047953080428
2022-08-22,222222.04526,6443370,29.98207814452392,-82.68757412186787,-63.23875907928653,-11.184935185238976,35.52707907678859,-0.6706512593348979,-102817.34270600468,11.10140025354449,-0.1774710339695977,43.39007790383357,965.467149719762,17.312425878132135,14.633644261321493,-0.005431594993656,0,1.0,408987900450.0,18.48,120.36,138505068.88,906.25,224229.72,28351606743493.8,145,1632.2763358925745,0.9548500157083836
2022-08-23,200967.77164,6333442,33.01573821293639,-79.17884504221391,-46.24661380444646,-9.749089698734936,35.676488409880136,-0.7425409941614669,98150.42893399532,25.05095363038744,0.1615265561888931,36.57294440842944,941.0761283312246,20.8211549577861,10.932325703639185,0.0059983879069658,1,0.0,411833237128.0,17.38,114.28,259134858.74,1075.0,246281.93,28351606743493.8,172,18.35095046531478,0.6539434435823388
2022-08-24,174383.22046,5561412,31.060152320432827,-78.6413445615024,-26.078714926369106,-8.459104489376957,34.232511673357145,-0.7765303973285675,-76232.7915260047,38.776294290820594,-0.213284768211919,25.5686512542192,914.4938242839067,21.358655438497607,12.8422075378504,-0.0074796403567076,0,1.0,409410995439.0,16.06,111.34,67628468.24,912.5,210372.58,28351606743493.8,146,-90.2298856062564,-0.5058081836982051
2022-08-25,169915.78301,5618785,36.28143607918393,-67.42072201310297,76.35976185680923,-7.037841940046219,32.99481732776601,-0.7647716740024513,93682.99148399533,50.65703136742642,0.3746885606105227,25.568651254219183,856.6704208147772,32.57927798689703,16.9511566827481,0.0089381108711371,1,0.0,413267825941.0,15.84,115.58,75165140.02,993.75,235672.65,28351606743493.8,159,214.08125332918576,-1.4114373746316642
2022-08-26,273811.61955,7587244,22.537144405492057,-92.57016907538652,-171.930417137238,-2.8478875551432026,35.974454780707035,-0.814261817281825,-180128.6280660047,51.44395349275006,-0.7409141758532115,53.852279498353205,988.4132178412376,7.429830924613466,17.84859520364979,-0.0611339837024283,0,0.0,387175405660.0,18.04,114.94,255804776.12,1100.0,238860.53,28351606743493.8,176,-15220.709667564044,1.4894085592470772
2022-08-27,162582.46032,5263328,21.09779159287192,-88.68571428571435,-170.12801613219247,-5.215072608558069,39.20061367416393,-0.8854887465663208,-342711.0883860047,52.509838827537166,-0.3342676595956426,58.55756703490528,933.3441867210609,11.314285714285646,18.25073458820062,-0.0099579329951767,0,0.0,383478483269.0,17.38,100.9,238814438.34,906.25,176770.14,28351606743493.8,145,-18373.36928024757,-0.480248637690587
2022-08-28,139307.95976,4678693,17.932359919057177,-98.50378151260502,-126.78779963793842,-9.109665029250856,42.54381508502306,-0.9768387382097844,-482019.0481460047,41.60500687605182,-0.7401793666881626,62.60302355017783,893.0350171894806,1.4962184873949824,16.044549912515283,-0.0240542779574399,0,1.0,375367382008.0,16.5,100.09,239305697.81,1006.25,149910.34,28351606743493.8,161,-4985.126578893252,-2.549535851094629
2022-08-29,210509.49545,5840323,35.13231621851769,-67.82647058823531,-65.65674676337431,-5.206116123352389,43.16902068755402,-0.9984236514480216,-271509.5526960047,57.66507343391489,0.8270221900026059,46.92025430273974,891.5771575909831,32.17352941176469,18.16756470303422,0.0373355778725388,1,0.0,388422039679.0,20.46,119.89,236230108.44,981.25,220603.85,28351606743493.8,157,4508.541274531439,-1.3493986515727827
2022-08-30,256634.35529,6593178,30.31880014495536,-87.74537815126051,-58.10162729735903,-7.977381332818057,42.49535188374598,-1.0059053273732244,-528143.9079860047,40.88991147173808,-0.4589047044632095,38.45333906089781,912.244706506557,12.25462184873949,16.9437742588847,-0.0234403959146654,0,1.0,378850670474.0,18.7,118.06,241957710.75,1012.5,243092.75,28351606743493.8,162,1862.0437872765187,0.9166121228427108
2022-08-31,276946.60765,6389133,35.50245990033547,-77.60576650878622,-30.92280125674009,-6.16835953440834,41.91792148048195,-0.9746301868303276,-251197.3003360047,44.45367904556145,0.3424414068144397,38.45333906089781,880.7897484341919,22.39423349121378,17.091713980701297,0.0119613204037949,1,1.0,383710102295.0,16.72,127.6,239139847.22,912.5,263681.83,30977051760460.1,146,-2665.4225012735023,2.763609128018558
2022-09-01,245289.97263,5937975,37.3599401689044,-74.16478998804283,-48.18010406224657,-6.62172341625602,42.41892363285491,-0.9109983874775796,-5907.327706004697,31.0890518375881,0.129171788209302,45.42493654709267,846.7783558007358,25.835210011957184,16.128275698567034,0.0041409705692812,1,0.0,385208305832.0,19.36,129.31,237467556.74,862.5,293678.23,30977051760460.1,138,4328.356321578091,2.68405337902706
2022-09-02,245986.6033,5740705,34.782673401701,-59.1138461538461,33.63876412467552,-1.4287302289159864,40.41773712370063,-0.8425065130054588,-251893.93100600468,47.8725829434292,-0.2635392218318578,28.41061806877493,823.8057335434875,40.8861538461539,20.90775040164424,-0.0089794482988817,0,0.0,382212933184.0,18.7,126.12,120262482.82,806.25,367058.33,30977051760460.1,129,-1198.206069108615,2.429766081967534
2022-09-03,146639.03204,3739909,33.0082679924753,-70.47100591715963,-83.09965018479524,-1.026570048309161,39.28238240125184,-0.7785978665025617,-398532.9630460047,48.43029914627444,-0.2953299769350918,32.470254066559164,763.7206287515606,29.528994082840374,23.509851597152057,-0.0059686291099483,0,1.0,379595440557.0,15.62,100.09,235175460.13,918.75,288084.84,30977051760460.1,147,-3076.198096157136,-0.8536577642853338
2022-09-04,145588.77893,3838915,38.17379792606575,-55.58021712907124,-94.41647572106076,2.2739766235877923,38.72381140038458,-0.702192941010249,-252944.18411600465,57.67241840283802,0.3762356263869235,35.37238539518099,718.3505389299092,44.41978287092876,29.64178936622832,0.0084634021515243,1,0.0,382576542382.0,16.06,99.985,234037036.53,1050.0,207385.3,30977051760460.1,168,354.5851073792551,-3.036776275880317
2022-09-05,222543.01057,4657233,34.431538836644386,-75.21447527141132,-92.87278421266316,-2.410019259844232,37.86224483852468,-0.6366556398214596,-475487.1946860047,43.571207773531015,-0.4804931040997538,32.6928454673653,676.220461939922,24.78552472858868,28.5863601257746,-0.0101728474072888,0,0.0,379258182345.0,18.04,108.57,233220516.46,956.25,278199.74,30977051760460.1,153,-1027.6479035052837,-1.8777509423622507
2022-09-06,356315.05718,7124384,21.992110884597395,-92.333563344544,-229.24313162280265,-5.15378317616999,41.4286594637092,-0.6522914663593893,-831802.2518660047,41.26630569662639,-0.6564760305523059,62.82714721481627,798.2589673770763,7.666436655455996,27.93090509816267,-0.0507558849709072,0,1.0,360616650169.0,19.36,114.51,231680875.36,887.5,298436.21,30977051760460.1,142,-20374.609716435603,2.8313479118541
2022-09-07,287394.7788,5597127,35.550696398456175,-59.488523639076064,-129.207864782602,-3.776455085830344,44.84974291077804,-0.6529414883433504,-544407.4730660047,24.16881245063649,0.5268386325252538,65.37624359319109,820.4062577517798,40.511476360923936,30.5190826509784,0.0267277113409303,1,1.0,369299496559.0,22.0,119.095,214508966.69,912.5,279913.35,30977051760460.1,146,-10429.30893969139,3.367598652425052
2022-09-08,262813.28273,6013826,36.24392729038336,-58.09354101808345,-63.088354798916754,-4.031948005758146,47.78210015112276,-0.6353327478351711,-281594.1903360047,39.60459034253592,0.060324929971993,65.37624359319109,766.9553637872398,41.90645898191655,32.8149753609726,0.0013953355776882,1,1.0,370071738763.0,18.92,119.22,108477901.73,793.75,296325.85,30977051760460.1,127,8048.253825638268,2.7484893212763186
2022-09-09,428919.74652,7777214,67.31738039431141,-7.682288713570625,161.9023347150878,7.05823918171038,45.5553298000914,-0.4457443741282318,147325.55618399527,46.16886081757973,0.8846655996391186,32.194707693903325,986.7431689604916,92.31771128642936,40.162340709583376,0.1055648548125466,1,1.0,409363809141.0,19.36,124.66,233338724.78,918.75,364547.41,30977051760460.1,147,45664.599349049946,6.23932400089439
2022-09-10,307997.33504,5615783,69.74742235283696,-4.9229855486162,154.1743610686642,9.159182932548047,44.2696112016301,-0.1815743862596974,455322.8912239953,58.37997311812503,0.4097931882173051,36.55529961086227,945.7327162518496,95.0770144513838,49.5263436193753,0.0134222029977127,1,1.0,415117548315.0,18.04,105.75,239592092.88,981.25,265536.91,30977051760460.1,157,49453.81831652028,4.861213688775996
2022-09-11,280702.55149,4801844,71.29000635302944,-0.9891825882367298,102.75865695780315,9.13271300930485,43.32155524538093,0.0900571060110877,736025.4427139952,61.44001215972536,0.3522745098039213,37.633219507885904,883.4851853587282,99.01081741176328,57.32506283949452,0.008299452908712,1,1.0,416840289162.0,15.75,100.05,23759178.76,1143.75,220821.26,30977051760460.1,183,6470.97199627475,2.9982780782777745
2022-09-12,395395.61828,6979539,75.864927933781,-2.319704920258532,94.30357133587962,13.127852728011137,44.30794872474957,0.3641693043055616,1131421.0609939953,74.18454817525645,0.5991321656889506,50.22630960096141,892.9144445931959,97.68029507974148,67.73860146108777,0.0260628298972781,1,0.0,428373958242.0,18.69,117.46,171176906.19,956.25,287859.25,30977051760460.1,153,12620.032633183831,4.111523166914447
2022-09-13,431915.03333,8126869,43.94886724944043,-61.2240947896918,12.675809743245514,7.35984622106467,39.09482405673142,0.4170924222386185,699506.0276639953,70.91438789820869,-0.7559952364749911,7.816076048622493,1185.212381079882,38.7759052103082,72.1828112546381,-0.0992108214886601,0,1.0,386523635969.0,19.53,121.02,237585335.94,856.25,331159.3,32045359565303.1,137,-32550.728203528182,5.033960708053893
2022-09-14,340826.40151,6313052,44.599110761615535,-67.92421441774495,-70.5115404759613,4.840500413624937,35.4312342393802,0.3665486314781363,1040332.4291739952,69.0161481668263,0.0574654168380491,13.44969533527288,1147.876326639899,32.07578558225506,70.97771257197111,0.0026316546063621,1,0.0,387631908835.0,19.32,116.45,225463220.01,793.75,345875.52,32045359565303.1,127,-41958.0726173633,3.2645601557933546
2022-09-15,333069.76076,6690974,39.34045327303362,-88.30622282414996,-115.51832885454004,1.977818576515156,32.71468649536102,0.2350247063944044,707262.6684139953,57.42489187739127,-0.6304186068839664,16.415400031245948,1102.9282799770565,11.693777175850052,66.66161517110446,-0.0259695251485994,0,1.0,377311288517.0,18.9,118.04,171160502.52,918.75,345410.14,32045359565303.1,147,-7744.501172176011,1.6916652603401603
2022-09-16,283791.07064,5120935,40.911198012848665,-86.10832454246777,-94.6667308440822,-7.288398795699091,31.04783541804653,0.0946538996377643,991053.7390539952,43.312859793546814,0.1779329461920349,21.04672895415962,1026.7942399803344,13.891675457532234,55.45789576697631,0.005147732094602,1,1.0,378693173324.0,18.27,117.16,218245174.87,800.0,375919.27,32045359565303.1,128,-7181.405097206634,-0.4947393357722252
2022-09-17,179350.24338,3862666,45.91095311191855,-77.18849436186939,-50.036083936549616,-7.089319550598338,27.916589903399945,-0.0052600385174295,1170403.9824339952,39.610146864923394,0.7038011430645036,9.1291168155204,943.0979199831436,22.81150563813061,45.13425165079728,0.0156701155867961,1,0.0,385513277845.0,16.169999999999998,100.97,100652678.14,1062.5,336232.35,32045359565303.1,170,4271.319446779623,-4.162593369037436
2022-09-18,254217.46904,4634096,37.57451067949097,-97.23569196807114,-69.2894091843438,-11.044597782458045,27.00825584375347,-0.1258681542124717,916186.5133939952,27.17175048633494,-0.8909856199785078,21.55825148587463,920.0325028426944,2.76430803192886,31.384750310820927,-0.0346265352930325,0,1.0,371970445843.0,17.02,100.09,14078271.75,962.5,241658.04,32045359565303.1,154,-6004.554557426923,-4.8035359675146
